iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ESP,Europe,Spain,2020-12-27,1854951.0,0.0,8245.0,49824.0,0.0,128.286,39062.344,0.0,173.627,1049.215,0.0,2.701,1.22,2023.0,42.601,9934.0,209.194,791.0,16.657,7310.0,153.937,22223366.0,62684.0,467.989,1.32,125900.0,2.651,0.091,11.0,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,69670.2,16.6,-1.01,1467.14459461323
ESP,Europe,Spain,2020-12-28,1879413.0,24462.0,8594.857,50122.0,298.0,123.143,39577.475,515.131,180.994,1055.49,6.275,2.593,1.25,2020.0,42.538,10128.0,213.28,805.0,16.952,7373.0,155.264,22372880.0,149514.0,471.138,3.149,123993.0,2.611,0.098,10.2,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2020-12-29,1893502.0,14089.0,9085.571,50442.0,320.0,131.714,39874.167,296.692,191.328,1062.229,6.739,2.774,1.27,2036.0,42.875,9922.0,208.942,807.0,16.994,7537.0,158.717,22545415.0,172535.0,474.771,3.633,121141.0,2.551,0.107,9.3,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2020-12-30,1910218.0,16716.0,9704.143,50689.0,247.0,141.571,40226.18,352.013,204.354,1067.43,5.201,2.981,1.29,2072.0,43.633,9477.0,199.571,819.0,17.247,7582.0,159.665,22728121.0,182706.0,478.618,3.848,118610.0,2.498,0.117,8.5,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2020-12-31,1928265.0,18047.0,10473.429,50837.0,148.0,144.714,40606.221,380.041,220.554,1070.547,3.117,3.047,1.3,2026.0,42.664,9491.0,199.865,824.0,17.352,7662.0,161.35,22859368.0,131247.0,481.382,2.764,117151.0,2.467,0.126,7.9,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-01,1928265.0,0.0,10473.429,50837.0,0.0,144.714,40606.221,0.0,220.554,1070.547,0.0,3.047,1.32,2085.0,43.907,10032.0,211.258,846.0,17.815,7801.0,164.277,22912700.0,53332.0,482.505,1.123,117671.0,2.478,0.129,7.8,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-02,1928265.0,0.0,10473.429,50837.0,0.0,144.714,40606.221,0.0,220.554,1070.547,0.0,3.047,1.35,2038.0,42.917,9941.0,209.342,869.0,18.3,7988.0,168.215,22992376.0,79676.0,484.183,1.678,118813.0,2.502,0.132,7.6,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-03,1928265.0,0.0,10473.429,50837.0,0.0,144.714,40606.221,0.0,220.554,1070.547,0.0,3.047,1.38,2192.0,46.16,11262.0,237.16,913.0,19.226,8186.0,172.384,23059915.0,67539.0,485.605,1.422,119507.0,2.517,0.136,7.4,tests performed,,,,,,,,,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,70087.0,16.35,4.58,1475.92174563382
ESP,Europe,Spain,2021-01-04,1958844.0,30579.0,11347.286,51078.0,241.0,136.571,41250.167,643.946,238.956,1075.622,5.075,2.876,1.41,2220.0,46.75,11624.0,244.783,967.0,20.363,8582.0,180.723,23225354.0,165439.0,489.089,3.484,121782.0,2.565,0.142,7.0,tests performed,82834.0,82834.0,,,,,0.17,0.17,,,,,,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-05,1982544.0,23700.0,12720.286,51430.0,352.0,141.143,41749.252,499.085,267.869,1083.035,7.413,2.972,1.44,2214.0,46.623,11611.0,244.509,1015.0,21.374,8883.0,187.062,23431097.0,205743.0,493.422,4.333,126526.0,2.664,0.149,6.7,tests performed,139339.0,139339.0,,,56505.0,56505.0,0.29,0.29,,,1190.0,56505.0,0.119,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-06,1982544.0,0.0,10332.286,51430.0,0.0,105.857,41749.252,0.0,217.582,1083.035,0.0,2.229,1.46,2307.0,48.582,12241.0,257.776,1051.0,22.132,9171.0,193.127,23529892.0,98795.0,495.502,2.08,114539.0,2.412,0.156,6.4,tests performed,,,,,,45248.0,,,,,953.0,45248.0,0.095,78.7,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-07,2024904.0,42360.0,13805.571,51675.0,245.0,119.714,42641.286,892.035,290.724,1088.194,5.159,2.521,1.49,2318.0,48.813,12636.0,266.094,1111.0,23.396,9735.0,205.004,23710621.0,180729.0,499.308,3.806,121608.0,2.561,0.161,6.2,tests performed,207323.0,207323.0,,,,41496.0,0.44,0.44,,,874.0,41496.0,0.087,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-08,2050360.0,25456.0,17442.143,51874.0,199.0,148.143,43177.35,536.063,367.304,1092.385,4.191,3.12,1.5,2334.0,49.15,12694.0,267.316,1125.0,23.691,10559.0,222.356,23921817.0,211196.0,503.756,4.447,144160.0,3.036,0.162,6.2,tests performed,277976.0,277976.0,,,70653.0,48786.0,0.59,0.59,,,1027.0,48786.0,0.103,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-09,2050360.0,0.0,17442.143,51874.0,0.0,148.143,43177.35,0.0,367.304,1092.385,0.0,3.12,1.49,2359.0,49.677,12841.0,270.411,1155.0,24.322,11272.0,237.371,24045150.0,123333.0,506.353,2.597,150396.0,3.167,0.166,6.0,tests performed,,,,,,47569.0,,,,,1002.0,47569.0,0.1,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-10,2050360.0,0.0,17442.143,51874.0,0.0,148.143,43177.35,0.0,367.304,1092.385,0.0,3.12,1.49,2537.0,53.425,14392.0,303.073,1176.0,24.765,11686.0,246.089,24134945.0,89795.0,508.244,1.891,153576.0,3.234,0.167,6.0,tests performed,,,,,,46759.0,,,,,985.0,46759.0,0.098,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,70634.0,16.1,5.51,1487.44070342716
ESP,Europe,Spain,2021-01-11,2111782.0,61422.0,21848.286,52275.0,401.0,171.0,44470.8,1293.451,460.09,1100.829,8.444,3.601,1.5,2651.0,55.826,15139.0,318.803,1225.0,25.797,12217.0,257.271,24334834.0,199889.0,512.453,4.209,158497.0,3.338,0.171,5.8,tests performed,406091.0,406091.0,,,,46180.0,0.86,0.86,,,972.0,46180.0,0.097,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-12,2137220.0,25438.0,22096.571,52683.0,408.0,179.0,45006.484,535.684,465.319,1109.421,8.592,3.769,1.48,2746.0,57.826,15480.0,325.984,1289.0,27.144,12860.0,270.811,24571091.0,236257.0,517.428,4.975,162856.0,3.429,0.174,5.7,tests performed,488122.0,488122.0,,,82031.0,49826.0,1.03,1.03,,,1049.0,49826.0,0.105,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-13,2176089.0,38869.0,27649.286,52878.0,195.0,206.857,45825.004,818.52,582.25,1113.527,4.106,4.356,1.47,2849.0,59.995,16077.0,338.556,1383.0,29.124,13822.0,291.07,24823655.0,252564.0,522.747,5.319,184823.0,3.892,0.173,5.8,tests performed,581638.0,581638.0,,,93516.0,58330.0,1.22,1.22,,,1228.0,58330.0,0.123,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-14,2211967.0,35878.0,26723.286,53079.0,201.0,200.571,46580.538,755.534,562.75,1117.76,4.233,4.224,1.45,2953.0,62.186,16706.0,351.802,1477.0,31.103,14601.0,307.474,25066572.0,242917.0,527.862,5.115,193707.0,4.079,0.174,5.7,tests performed,676186.0,676186.0,,,94548.0,66980.0,1.42,1.42,,,1410.0,66980.0,0.141,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-15,2252164.0,40197.0,28829.143,53314.0,235.0,205.714,47427.024,846.485,607.096,1122.709,4.949,4.332,1.43,3006.0,63.302,17131.0,360.752,1588.0,33.441,15423.0,324.784,25325551.0,258979.0,533.316,5.454,200533.0,4.223,0.177,5.6,tests performed,768950.0,768950.0,,,92764.0,70139.0,1.62,1.62,,,1477.0,70139.0,0.148,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-16,2252164.0,0.0,28829.143,53314.0,0.0,205.714,47427.024,0.0,607.096,1122.709,0.0,4.332,1.41,3039.0,63.997,17330.0,364.942,1683.0,35.441,16261.0,342.431,25493556.0,168005.0,536.854,3.538,206915.0,4.357,0.176,5.7,tests performed,,,,,,70181.0,,,,,1478.0,70071.0,0.148,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-17,2252164.0,0.0,28829.143,53314.0,0.0,205.714,47427.024,0.0,607.096,1122.709,0.0,4.332,1.39,3294.0,69.366,19955.0,420.221,1764.0,37.147,16946.0,356.856,25607776.0,114220.0,539.259,2.405,210404.0,4.431,0.177,5.6,tests performed,,,,,,70223.0,,,,,1479.0,70002.0,0.147,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,72142.0,16.07,14.56,1519.19680644792
ESP,Europe,Spain,2021-01-18,2336451.0,84287.0,32095.571,53769.0,455.0,213.429,49201.975,1774.951,675.882,1132.29,9.582,4.494,1.36,3425.0,72.125,20771.0,437.405,1844.0,38.832,17871.0,376.335,25853625.0,245849.0,544.437,5.177,216970.0,4.569,0.174,5.7,tests performed,897942.0,895627.0,2315.0,,,70264.0,1.89,1.89,0.0,,1480.0,69934.0,0.147,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-19,2370742.0,34291.0,33360.286,54173.0,404.0,212.857,49924.09,722.114,702.515,1140.798,8.508,4.482,1.34,3581.0,75.41,21645.0,455.81,1926.0,40.559,18933.0,398.699,26146697.0,293072.0,550.608,6.172,225087.0,4.74,0.172,5.8,tests performed,966097.0,956756.0,9341.0,,68155.0,68282.0,2.03,2.01,0.02,,1438.0,66948.0,0.141,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-20,2412318.0,41576.0,33747.0,54637.0,464.0,251.286,50799.615,875.525,710.659,1150.569,9.771,5.292,1.31,3732.0,78.59,22823.0,480.616,2031.0,42.77,19875.0,418.536,26446426.0,299729.0,556.92,6.312,231824.0,4.882,0.17,5.9,tests performed,1025937.0,1010295.0,15642.0,,59840.0,63471.0,2.16,2.13,0.03,,1337.0,61237.0,0.129,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-21,2456675.0,44357.0,34958.286,55041.0,404.0,280.286,51733.703,934.089,736.166,1159.077,8.508,5.902,1.28,3908.0,82.296,23527.0,495.442,2136.0,44.981,20676.0,435.404,26749151.0,302725.0,563.295,6.375,240368.0,5.062,0.167,6.0,tests performed,1103301.0,1054245.0,49056.0,,77364.0,61016.0,2.32,2.22,0.1,,1285.0,54008.0,0.114,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-22,2499560.0,42885.0,35342.286,55441.0,400.0,303.857,52636.794,903.091,744.253,1167.5,8.423,6.399,1.26,4048.0,85.244,23781.0,500.79,2222.0,46.792,21407.0,450.798,27052902.0,303751.0,569.691,6.397,246764.0,5.196,0.163,6.1,tests performed,1165825.0,1097369.0,68456.0,,62524.0,56696.0,2.46,2.31,0.14,,1194.0,46917.0,0.099,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-23,2499560.0,0.0,35342.286,55441.0,0.0,303.857,52636.794,0.0,744.253,1167.5,0.0,6.399,1.23,4089.0,86.108,23946.0,504.265,2301.0,48.455,22107.0,465.539,27244240.0,191338.0,573.721,4.029,250098.0,5.267,0.16,6.2,tests performed,,,,,,55680.0,,,,,1173.0,44565.0,0.094,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-24,2499560.0,0.0,35342.286,55441.0,0.0,303.857,52636.794,0.0,744.253,1167.5,0.0,6.399,1.2,4284.0,90.214,26204.0,551.815,2289.0,48.203,22382.0,471.33,27378029.0,133789.0,576.538,2.817,252893.0,5.326,0.158,6.3,tests performed,1237593.0,1148895.0,88698.0,,,54664.0,2.61,2.42,0.19,,1151.0,42213.0,0.089,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,74560.0,16.22,22.96,1570.11607508465
ESP,Europe,Spain,2021-01-25,2593382.0,93822.0,36704.429,56208.0,767.0,348.429,54612.537,1975.743,772.937,1183.652,16.152,7.337,1.18,4433.0,93.352,26387.0,555.669,2334.0,49.15,22669.0,477.373,27652007.0,273978.0,582.308,5.77,256912.0,5.41,0.156,6.4,tests performed,1291216.0,1167519.0,123697.0,,53623.0,56182.0,2.72,2.46,0.26,,1183.0,38842.0,0.082,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-26,2629817.0,36435.0,37010.714,56794.0,586.0,374.429,55379.801,767.264,779.387,1195.992,12.34,7.885,1.15,4515.0,95.079,26276.0,553.331,2327.0,49.003,22632.0,476.594,27962236.0,310229.0,588.841,6.533,259363.0,5.462,0.152,6.6,tests performed,1356461.0,1183395.0,173066.0,,65245.0,55766.0,2.86,2.49,0.36,,1174.0,32377.0,0.068,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-27,2670102.0,40285.0,36826.286,57291.0,497.0,379.143,56228.139,848.339,775.504,1206.458,10.466,7.984,1.12,4608.0,97.037,26104.0,549.709,2324.0,48.94,22391.0,471.519,28280937.0,318701.0,595.552,6.711,262073.0,5.519,0.148,6.8,tests performed,1395618.0,1202859.0,192759.0,,39157.0,52812.0,2.94,2.53,0.41,,1112.0,27509.0,0.058,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-28,2705001.0,34899.0,35475.143,57806.0,515.0,395.0,56963.057,734.918,747.051,1217.303,10.845,8.318,1.09,4727.0,99.543,26041.0,548.382,2315.0,48.75,22082.0,465.012,28580251.0,299314.0,601.855,6.303,261586.0,5.509,0.144,6.9,tests performed,1474189.0,1222323.0,251866.0,,78571.0,52984.0,3.1,2.57,0.53,,1116.0,24011.0,0.051,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-29,2743119.0,38118.0,34794.143,58319.0,513.0,411.143,57765.762,802.705,732.71,1228.106,10.803,8.658,1.06,4774.0,100.533,25291.0,532.589,2289.0,48.203,21743.0,457.873,28879061.0,298810.0,608.148,6.292,260880.0,5.494,0.14,7.1,tests performed,,,,,,50484.0,,,,,1063.0,19234.0,0.041,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-30,2743119.0,0.0,34794.143,58319.0,0.0,411.143,57765.762,0.0,732.71,1228.106,0.0,8.658,1.04,4784.0,100.743,25437.0,535.663,2276.0,47.929,21366.0,449.934,29080907.0,201846.0,612.398,4.251,262381.0,5.525,0.136,7.4,tests performed,,,,,,51790.0,,,,,1091.0,16936.0,0.036,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-01-31,2743119.0,0.0,34794.143,58319.0,0.0,411.143,57765.762,0.0,732.71,1228.106,0.0,8.658,1.01,4894.0,103.06,27029.0,569.188,2311.0,48.666,20974.0,441.679,29214373.0,133466.0,615.209,2.811,262335.0,5.524,0.133,7.5,tests performed,1609261.0,1251369.0,357892.0,,,53095.0,3.39,2.64,0.75,,1118.0,14639.0,0.031,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,77065.2,16.4,24.57,1622.87163827272
ESP,Europe,Spain,2021-02-01,2822805.0,79686.0,32774.714,59081.0,762.0,410.429,59443.824,1678.062,690.184,1244.153,16.047,8.643,0.98,4853.0,102.197,26268.0,553.163,2246.0,47.297,20239.0,426.201,29465473.0,251100.0,620.496,5.288,259067.0,5.456,0.129,7.8,tests performed,1673054.0,1254535.0,418519.0,,63793.0,54548.0,3.52,2.64,0.88,,1149.0,12431.0,0.026,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-02,2851869.0,29064.0,31721.714,59805.0,724.0,430.143,60055.866,612.042,668.009,1259.399,15.246,9.058,0.96,4836.0,101.839,25425.0,535.41,2210.0,46.539,19633.0,413.44,29744524.0,279051.0,626.373,5.876,254613.0,5.362,0.125,8.0,tests performed,1764778.0,1265800.0,498978.0,,91724.0,58331.0,3.72,2.67,1.05,,1228.0,11772.0,0.025,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-03,2883465.0,31596.0,30480.429,60370.0,565.0,439.857,60721.228,665.362,641.87,1271.297,11.898,9.263,0.93,4843.0,101.986,24460.0,515.089,2139.0,45.044,18827.0,396.467,30030132.0,285608.0,632.387,6.014,249885.0,5.262,0.12,8.3,tests performed,1865342.0,1279220.0,586122.0,,100564.0,67103.0,3.93,2.69,1.23,,1413.0,10909.0,0.023,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-04,2913425.0,29960.0,29774.857,60802.0,432.0,428.0,61352.138,630.91,627.012,1280.394,9.097,9.013,0.91,4795.0,100.975,23798.0,501.148,2048.0,43.128,18198.0,383.221,30299717.0,269585.0,638.064,5.677,245638.0,5.173,0.115,8.7,tests performed,1988160.0,1305251.0,682909.0,,122818.0,73424.0,4.19,2.75,1.44,,1546.0,11847.0,0.025,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-05,2941990.0,28565.0,28410.143,61386.0,584.0,438.143,61953.672,601.534,598.273,1292.692,12.298,9.227,0.88,4762.0,100.28,22211.0,467.729,2019.0,42.517,17380.0,365.995,30566117.0,266400.0,643.674,5.61,241008.0,5.075,0.109,9.2,tests performed,,,,,,72558.0,,,,,1528.0,11101.0,0.023,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-06,2941990.0,0.0,28410.143,61386.0,0.0,438.143,61953.672,0.0,598.273,1292.692,0.0,9.227,0.86,4744.0,99.901,22163.0,466.718,1983.0,41.759,16616.0,349.907,30731015.0,164898.0,647.147,3.472,235730.0,4.964,0.106,9.4,tests performed,,,,,,71691.0,,,,,1510.0,10354.0,0.022,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-07,2941990.0,0.0,28410.143,61386.0,0.0,438.143,61953.672,0.0,598.273,1292.692,0.0,9.227,0.83,4732.0,99.648,22907.0,482.385,1916.0,40.348,15874.0,334.281,30837879.0,106864.0,649.397,2.25,231929.0,4.884,0.104,9.6,tests performed,2105033.0,1318626.0,786407.0,,,70825.0,4.43,2.78,1.66,,1491.0,9608.0,0.02,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,78574.2,16.37,14.99,1654.64879971723
ESP,Europe,Spain,2021-02-08,2989085.0,47095.0,23754.286,62295.0,909.0,459.143,62945.419,991.746,500.228,1311.835,19.142,9.669,0.81,4593.0,96.721,21514.0,453.051,1843.0,38.811,15259.0,321.33,31059580.0,221701.0,654.066,4.669,227730.0,4.796,0.1,10.0,tests performed,2167241.0,1328459.0,838782.0,,62208.0,70598.0,4.56,2.8,1.77,,1487.0,10561.0,0.022,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-09,3005487.0,16402.0,21945.429,63061.0,766.0,465.143,63290.819,345.4,462.136,1327.965,16.131,9.795,0.79,4558.0,95.984,20269.0,426.833,1788.0,37.652,14486.0,305.052,31300064.0,240484.0,659.13,5.064,222220.0,4.68,0.094,10.6,tests performed,2233249.0,1343566.0,889683.0,,66008.0,66924.0,4.7,2.83,1.87,,1409.0,11109.0,0.023,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-10,3023601.0,18114.0,20019.429,63704.0,643.0,476.286,63672.271,381.452,421.578,1341.506,13.541,10.03,0.78,4447.0,93.647,19069.0,401.563,1686.0,35.505,13803.0,290.669,31523397.0,223333.0,663.833,4.703,213324.0,4.492,0.09,11.1,tests performed,2320507.0,1377229.0,943278.0,,87258.0,65024.0,4.89,2.9,1.99,,1369.0,14001.0,0.029,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-11,3041454.0,17853.0,18289.857,64217.0,513.0,487.857,64048.227,375.956,385.156,1352.309,10.803,10.274,0.76,4351.0,91.625,17958.0,378.167,1605.0,33.799,12920.0,272.075,31737881.0,214484.0,668.35,4.517,205452.0,4.326,0.086,11.6,tests performed,2423045.0,1422560.0,1000485.0,,102538.0,62126.0,5.1,3.0,2.11,,1308.0,16758.0,0.035,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-12,3056035.0,14581.0,16292.143,64747.0,530.0,480.143,64355.28,307.053,343.087,1363.47,11.161,10.111,0.76,4284.0,90.214,16436.0,346.116,1473.0,31.019,12222.0,257.376,31937853.0,199972.0,672.561,4.211,195962.0,4.127,0.083,12.0,tests performed,,,,,,63159.0,,,,,1330.0,19405.0,0.041,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-13,3056035.0,0.0,16292.143,64747.0,0.0,480.143,64355.28,0.0,343.087,1363.47,0.0,10.111,0.75,4274.0,90.004,16461.0,346.643,1341.0,28.239,11546.0,243.141,32042518.0,104665.0,674.765,2.204,187358.0,3.945,0.082,12.2,tests performed,,,,,,64192.0,,,,,1352.0,22052.0,0.046,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,,,,
ESP,Europe,Spain,2021-02-14,3056035.0,0.0,16292.143,64747.0,0.0,480.143,64355.28,0.0,343.087,1363.47,0.0,10.111,0.74,4196.0,88.361,16766.0,353.066,1252.0,26.365,11032.0,232.317,32107195.0,64677.0,676.127,1.362,181331.0,3.819,0.082,12.2,tests performed,2561608.0,1491517.0,1070091.0,,,65225.0,5.39,3.14,2.25,,1374.0,24699.0,0.052,71.3,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47486935.0,79161.4,16.17,6.0,1667.01430614547
